A0A345ARL4|label=PF13479.12-281-483|priority=2600	A0A345ARL4|label=PF13479.12-281-483|priority=2600
A0A0L0ASS4|label=PF13710.12-13-73|priority=13749	A0A094JUF0|label=PF13710.12-11-71|priority=13751
A0A0L0ASS4|label=PF13710.12-13-73|priority=13749	A0A6I4VEN0|label=PF13710.12-12-73|priority=13766
A0A0L0ASS4|label=PF13710.12-13-73|priority=13749	A0A083ZYH6|label=PF13710.12-12-73|priority=13738
A0A0L0ASS4|label=PF13710.12-13-73|priority=13749	A0A941UHK7|label=PF13710.12-12-73|priority=13741
A0A0L0ASS4|label=PF13710.12-13-73|priority=13749	A0A085G399|label=PF13710.12-12-73|priority=13742
A0A0L0ASS4|label=PF13710.12-13-73|priority=13749	A0A917NA08|label=PF13710.12-12-72|priority=13771
A0A0L0ASS4|label=PF13710.12-13-73|priority=13749	A0A420ELP4|label=PF13710.12-15-79|priority=13739
A0A3M2RKB8|label=PF13710.12-18-79|priority=13752	A0A3M2RKB8|label=PF13710.12-18-79|priority=13752
A0A1M5QTZ2|label=PF13710.12-15-73|priority=13754	A0A1M5QTZ2|label=PF13710.12-15-73|priority=13754
A0A1M5QTZ2|label=PF13710.12-15-73|priority=13754	A0A974BK28|label=PF13710.12-14-73|priority=13755
A0A8J7IPV7|label=PF13710.12-13-74|priority=13758	A0A8J7IPV7|label=PF13710.12-13-74|priority=13758
A0A8J7IPV7|label=PF13710.12-13-74|priority=13758	A0A8J7U3U5|label=PF13710.12-12-73|priority=13765
D9QPD3|label=PF13710.12-11-73|priority=13760	D9QPD3|label=PF13710.12-11-73|priority=13760
D9QPD3|label=PF13710.12-11-73|priority=13760	A0A924VYA9|label=PF13710.12-11-73|priority=13764
A0A1M6KT47|label=PF13710.12-12-74|priority=13763	A0A1M6KT47|label=PF13710.12-12-74|priority=13763
A0A0M9FCZ3|label=PF13710.12-12-73|priority=13770	A0A0M9FCZ3|label=PF13710.12-12-73|priority=13770
A0A0M9FCZ3|label=PF13710.12-12-73|priority=13770	A0A0C2KA96|label=PF13710.12-12-73|priority=13744
A0A0M9FCZ3|label=PF13710.12-12-73|priority=13770	A0A0Q2XTG6|label=PF13710.12-12-73|priority=13746
A0A0M9FCZ3|label=PF13710.12-12-73|priority=13770	A0A420XGU9|label=PF13710.12-12-71|priority=13769
A0A0M9FCZ3|label=PF13710.12-12-73|priority=13770	A0A396U6L6|label=PF13710.12-12-73|priority=13774
A0A848C8M9|label=PF13710.12-10-70|priority=13772	A0A848C8M9|label=PF13710.12-10-70|priority=13772
A0A2I6S9Q8|label=PF13740.12-209-281|priority=13776	A0A2I6S9Q8|label=PF13740.12-209-281|priority=13776
A0A917JMA1|label=PF13740.12-3-76|priority=13777	A0A917JMA1|label=PF13740.12-3-76|priority=13777
A0A286RI01|label=PF13740.12-98-174|priority=13778	A0A286RI01|label=PF13740.12-98-174|priority=13778
A0A9K3LY33|label=PF13740.12-28-99|priority=13782	A0A9K3LY33|label=PF13740.12-28-99|priority=13782
A0A4R6EQY6|label=PF13740.12-80-139|priority=13786	A0A4R6EQY6|label=PF13740.12-80-139|priority=13786
A0A0Q9YGA9|label=PF13740.12-8-83|priority=13790	A0A0Q9YGA9|label=PF13740.12-8-83|priority=13790
A0A0Q9YGA9|label=PF13740.12-8-83|priority=13790	A0A7D5N2J0|label=PF13740.12-2-78|priority=13799
A0A372RRR4|label=PF13740.12-257-331|priority=13791	A0A372RRR4|label=PF13740.12-257-331|priority=13791
A0A1A9EXL4|label=PF13740.12-3-76|priority=13794	A0A1A9EXL4|label=PF13740.12-3-76|priority=13794
A0A517PAF8|label=PF06750.18-39-122|priority=5701	A0A517PAF8|label=PF06750.18-39-122|priority=5701
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A2K8L5P4|label=PF06750.18-10-93|priority=5705
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A7K1KRD1|label=PF06750.18-15-99|priority=2139
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	E6W118|label=PF06750.18-13-96|priority=5689
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A1I4BGJ2|label=PF06750.18-15-124|priority=5699
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A1M4U3M1|label=PF06750.18-10-93|priority=5703
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A345ZB71|label=PF06750.18-1-83|priority=5704
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0PZ81|label=PF06750.18-8-91|priority=5708
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	H3NF35|label=PF06750.18-12-95|priority=2130
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A840QSP9|label=PF06750.18-11-94|priority=2134
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A223KTU5|label=PF06750.18-9-92|priority=2138
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A4R1QHC7|label=PF06750.18-12-95|priority=2133
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A1E5L283|label=PF06750.18-16-99|priority=5700
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A150LFQ5|label=PF06750.18-1-45|priority=5702
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A109UGU9|label=PF06750.18-11-94|priority=2142
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A7X5HT84|label=PF06750.18-11-94|priority=2147
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A511X803|label=PF06750.18-1-72|priority=2144
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A257LR49|label=PF06750.18-15-147|priority=5694
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A0Q5YSV0|label=PF06750.18-13-118|priority=2135
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A0S9N3A2|label=PF06750.18-14-154|priority=2146
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A1KAJ6|label=PF06750.18-17-122|priority=2140
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A011QD83|label=PF06750.18-20-125|priority=5692
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A410UQB3|label=PF06750.18-21-126|priority=5695
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A657BA50|label=PF06750.18-21-126|priority=5697
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A3P3VMH0|label=PF06750.18-19-129|priority=2132
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A918DU72|label=PF06750.18-19-128|priority=2143
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A4U8VDI1|label=PF06750.18-19-124|priority=5690
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A1U7CWS3|label=PF06750.18-17-99|priority=5696
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A1K1LMC4|label=PF06750.18-21-104|priority=2145
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A4V3IDR6|label=PF06750.18-16-99|priority=5691
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A6I4P1Z7|label=PF06750.18-20-103|priority=2128
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	I0GZD5|label=PF06750.18-13-96|priority=2141
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A2D0HE25|label=PF06750.18-15-98|priority=5698
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A926VJW0|label=PF06750.18-15-98|priority=2137
A0A2K8L5P4|label=PF06750.18-10-93|priority=5705	A0A388SGF1|label=PF06750.18-15-98|priority=5706
A0A0Q5IBT8|label=PF06750.18-13-96|priority=5707	A0A0Q5IBT8|label=PF06750.18-13-96|priority=5707
K7YGX8|label=PF08792.16-197-231|priority=5716	K7YGX8|label=PF08792.16-197-231|priority=5716
D8LPD2|label=PF08792.16-101-133|priority=5718	D8LPD2|label=PF08792.16-101-133|priority=5718
D8LPD2|label=PF08792.16-101-133|priority=5718	Q8QNH7|label=PF08792.16-101-133|priority=2156
A0A135W9T5|label=PF08792.16-20-49|priority=5723	A0A135W9T5|label=PF08792.16-20-49|priority=5723
A0A445LVZ0|label=PF08792.16-66-98|priority=5724	A0A445LVZ0|label=PF08792.16-66-98|priority=5724
S8C162|label=PF08792.16-39-69|priority=5725	S8C162|label=PF08792.16-39-69|priority=5725
A0A498MCZ8|label=PF00207.28-547-627|priority=5726	A0A498MCZ8|label=PF00207.28-547-627|priority=5726
A0A9D4BBV5|label=PF00207.28-120-194|priority=5730	A0A9D4BBV5|label=PF00207.28-120-194|priority=5730
B4G8D4|label=PF00207.28-701-792|priority=5732	B4G8D4|label=PF00207.28-701-792|priority=5732
A0A8C9L1L0|label=PF00207.28-699-789|priority=5735	A0A8C9L1L0|label=PF00207.28-699-789|priority=5735
A0A8C9L1L0|label=PF00207.28-699-789|priority=5735	A0A091S281|label=PF07703.20-422-570|priority=5776
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	A0A6P6LF88|label=PF00207.28-728-817|priority=5736
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	A0A671K3X9|label=PF07703.20-224-373|priority=2218
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	A0A8V0ZS34|label=PF00207.28-737-826|priority=5745
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	A0A673HWH9|label=PF07677.20-1290-1379|priority=5798
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	A0A803STT9|label=PF07703.20-430-554|priority=2217
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	A0A3P8YIM1|label=PF07703.20-420-568|priority=5783
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	A0A7K9MVB4|label=PF07677.20-1371-1462|priority=2237
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	A0A093FFN5|label=PF00207.28-740-830|priority=2181
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	A0A3Q0HI22|label=PF07677.20-1126-1216|priority=2239
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	A0A4D9DPD2|label=PF07703.20-455-607|priority=2210
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	A0A8C2VU73|label=PF07703.20-448-594|priority=5773
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	A0A8C9N8B3|label=PF07703.20-315-419|priority=5782
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	A0A7L1F5F0|label=PF00207.28-719-808|priority=2179
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	A0A667YWP9|label=PF00207.28-353-442|priority=5734
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	A0A7L2HIW9|label=PF07703.20-450-598|priority=5778
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	A0A8B9U1F2|label=PF07677.20-1425-1515|priority=5789
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	A0A7F8RUK8|label=PF07677.20-1375-1465|priority=5793
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	A0A2K5NK73|label=PF00207.28-736-826|priority=2173
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	A0A8C3R7D9|label=PF00207.28-743-833|priority=2182
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	A0A8C0FYM4|label=PF07703.20-447-595|priority=2207
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	A0A8C3THQ2|label=PF07703.20-462-608|priority=2208
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	A0A8C3GE18|label=PF07703.20-387-529|priority=2213
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	A0A7J8J8V6|label=PF07677.20-1372-1462|priority=2229
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	F6REX3|label=PF07677.20-1380-1470|priority=2231
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	A0A452ESQ6|label=PF07677.20-1368-1457|priority=2241
A0A6P6LF88|label=PF00207.28-728-817|priority=5736	A0A8C3U1U4|label=PF07677.20-1224-1265|priority=5792
A0A7K8HS06|label=PF00207.28-220-310|priority=5738	A0A7K8HS06|label=PF00207.28-220-310|priority=5738
A0A8D2M0I6|label=PF00207.28-477-567|priority=5742	A0A8D2M0I6|label=PF00207.28-477-567|priority=5742
A0A8D2M0I6|label=PF00207.28-477-567|priority=5742	A0A803SP40|label=PF00207.28-300-385|priority=2166
A0A8D2M0I6|label=PF00207.28-477-567|priority=5742	A0A091L7Q2|label=PF07703.20-376-507|priority=2214
A0A8D2M0I6|label=PF00207.28-477-567|priority=5742	A0A7K9TNP4|label=PF07703.20-442-573|priority=2220
A0A8D2M0I6|label=PF00207.28-477-567|priority=5742	A0A7K8LUZ2|label=PF00207.28-662-755|priority=5733
A0A8D2M0I6|label=PF00207.28-477-567|priority=5742	A0A7K9YTI2|label=PF00207.28-684-775|priority=5740
A0A8D2M0I6|label=PF00207.28-477-567|priority=5742	A0A3Q2I9L5|label=PF00207.28-715-806|priority=2178
A0A8D2M0I6|label=PF00207.28-477-567|priority=5742	A0A2I3GK55|label=PF07677.20-1269-1356|priority=5802
A0A2X4TIU5|label=PF21142.3-1-81|priority=5746	A0A2X4TIU5|label=PF21142.3-1-81|priority=5746
A4BGU9|label=PF21142.3-163-281|priority=5756	A4BGU9|label=PF21142.3-163-281|priority=5756
A4BGU9|label=PF21142.3-163-281|priority=5756	A0A1G9K120|label=PF21142.3-160-278|priority=2192
A4BGU9|label=PF21142.3-163-281|priority=5756	A0A3D9UGQ0|label=PF21142.3-186-304|priority=2201
A4BGU9|label=PF21142.3-163-281|priority=5756	A0A0H3GRN4|label=PF21142.3-166-284|priority=2188
A4BGU9|label=PF21142.3-163-281|priority=5756	A0A7H0EQH4|label=PF21142.3-166-284|priority=2187
A4BGU9|label=PF21142.3-163-281|priority=5756	Q3YZ32|label=PF21142.3-169-287|priority=2195
Q7VI74|label=PF21142.3-344-468|priority=5757	Q7VI74|label=PF21142.3-344-468|priority=5757
A0A8C6XEK1|label=PF07703.20-447-593|priority=5765	A0A8C6XEK1|label=PF07703.20-447-593|priority=5765
A0A8C6XEK1|label=PF07703.20-447-593|priority=5765	A0A4W5R983|label=PF07703.20-472-616|priority=2204
A0A8C6XEK1|label=PF07703.20-447-593|priority=5765	A0A7N4PB07|label=PF07703.20-427-539|priority=2206
A0A8C6XEK1|label=PF07703.20-447-593|priority=5765	A0A3Q1M2B2|label=PF07677.20-1364-1461|priority=2238
A0A8C6XEK1|label=PF07703.20-447-593|priority=5765	A0A8C4L1X5|label=PF00207.28-769-865|priority=2165
A0A8C6XEK1|label=PF07703.20-447-593|priority=5765	A0A669AZC0|label=PF00207.28-719-814|priority=5728
A0A8C6XEK1|label=PF07703.20-447-593|priority=5765	A0A4W6DQY4|label=PF00207.28-754-854|priority=5744
A0A8C6XEK1|label=PF07703.20-447-593|priority=5765	A0A3Q1IRD2|label=PF07677.20-1360-1458|priority=5794
A0A8C6XEK1|label=PF07703.20-447-593|priority=5765	A0A4W4GVG5|label=PF00207.28-752-849|priority=5739
A0A8C6XEK1|label=PF07703.20-447-593|priority=5765	A0A671NSI1|label=PF07677.20-1359-1455|priority=2226
A0A8C6XEK1|label=PF07703.20-447-593|priority=5765	A0A6J2VR94|label=PF07677.20-1385-1483|priority=2227
A0A8C6XEK1|label=PF07703.20-447-593|priority=5765	A0A671NRL7|label=PF00207.28-734-830|priority=5741
A0A8C6XEK1|label=PF07703.20-447-593|priority=5765	A0A8C1FHC8|label=PF07677.20-1376-1474|priority=5795
A0A8C6XEK1|label=PF07703.20-447-593|priority=5765	A0A673L2H7|label=PF07677.20-1335-1433|priority=5784
A0A8C6XEK1|label=PF07703.20-447-593|priority=5765	A0A452SG36|label=PF00207.28-776-871|priority=5743
A0A8C6XEK1|label=PF07703.20-447-593|priority=5765	A0A8B9Z9X7|label=PF07677.20-1388-1486|priority=5799
A0A8C6XEK1|label=PF07703.20-447-593|priority=5765	A0A803T2F9|label=PF07703.20-379-526|priority=2215
A0A8C6XEK1|label=PF07703.20-447-593|priority=5765	A0A3P9AJL6|label=PF07677.20-1508-1606|priority=2240
A0A8C6XEK1|label=PF07703.20-447-593|priority=5765	A0A452H7B2|label=PF00207.28-723-819|priority=5729
A0A8B6CCQ6|label=PF07703.20-187-311|priority=5766	A0A8B6CCQ6|label=PF07703.20-187-311|priority=5766
A0A7L1SRZ1|label=PF07703.20-2-88|priority=5767	A0A7L1SRZ1|label=PF07703.20-2-88|priority=5767
A0A7L1SRZ1|label=PF07703.20-2-88|priority=5767	A0A7L3Z5V7|label=PF00207.28-201-290|priority=5727
A0A8C5L2V6|label=PF07703.20-472-611|priority=5768	A0A8C5L2V6|label=PF07703.20-472-611|priority=5768
A0A8C5L2V6|label=PF07703.20-472-611|priority=5768	A0A7L2J583|label=PF07703.20-455-595|priority=5770
A0A8C5L2V6|label=PF07703.20-472-611|priority=5768	A0A851ZJ53|label=PF07703.20-433-573|priority=2219
A0A8C5L2V6|label=PF07703.20-472-611|priority=5768	A0A8B9DR51|label=PF07677.20-1351-1445|priority=2225
A0A8C5L2V6|label=PF07703.20-472-611|priority=5768	A0A8C2YZB7|label=PF07703.20-461-596|priority=5775
A0A8C5L2V6|label=PF07703.20-472-611|priority=5768	A0A8C7L3S7|label=PF07677.20-1349-1438|priority=5790
A0A0L0BSF6|label=PF07703.20-1072-1206|priority=5769	A0A0L0BSF6|label=PF07703.20-1072-1206|priority=5769
G3VVL7|label=PF07703.20-455-626|priority=5774	G3VVL7|label=PF07703.20-455-626|priority=5774
G3VVL7|label=PF07703.20-455-626|priority=5774	A0A7K7EI96|label=PF07703.20-384-556|priority=2212
G3VVL7|label=PF07703.20-455-626|priority=5774	G1PPU5|label=PF07703.20-454-623|priority=2216
G3VVL7|label=PF07703.20-455-626|priority=5774	A0A6P8S280|label=PF00207.28-596-687|priority=5731
A0A553QI27|label=PF07703.20-473-614|priority=5777	A0A553QI27|label=PF07703.20-473-614|priority=5777
T1IX39|label=PF07703.20-470-612|priority=5780	T1IX39|label=PF07703.20-470-612|priority=5780
A0A915PNP5|label=PF07703.20-168-296|priority=5781	A0A915PNP5|label=PF07703.20-168-296|priority=5781
A0A2I0THV4|label=PF07677.20-330-417|priority=5785	A0A2I0THV4|label=PF07677.20-330-417|priority=5785
A0A5A9PIY4|label=PF07677.20-757-855|priority=5791	A0A5A9PIY4|label=PF07677.20-757-855|priority=5791
A0A3Q3B5Z2|label=PF07677.20-201-298|priority=5796	A0A3Q3B5Z2|label=PF07677.20-201-298|priority=5796
A0A267EC80|label=PF07677.20-705-794|priority=5797	A0A267EC80|label=PF07677.20-705-794|priority=5797
A0A7L3J463|label=PF09038.16-612-733|priority=4808	A0A7L3J463|label=PF09038.16-612-733|priority=4808
A0A1S3IVK4|label=PF09038.16-1662-1775|priority=4809	A0A1S3IVK4|label=PF09038.16-1662-1775|priority=4809
A0A8C6YCE3|label=PF09038.16-1-27|priority=4810	A0A8C6YCE3|label=PF09038.16-1-27|priority=4810
A0A2J7RIB1|label=PF09038.16-890-1009|priority=4814	A0A2J7RIB1|label=PF09038.16-890-1009|priority=4814
A0A8J6XG19|label=PF21432.3-23-54|priority=4825	A0A8J6XG19|label=PF21432.3-23-54|priority=4825
K9UY88|label=PF21432.3-31-62|priority=4827	K9UY88|label=PF21432.3-31-62|priority=4827
A0A4Q2TZZ1|label=PF21432.3-58-85|priority=4830	A0A4Q2TZZ1|label=PF21432.3-58-85|priority=4830
A0A928ZDE5|label=PF21432.3-17-48|priority=4831	A0A928ZDE5|label=PF21432.3-17-48|priority=4831
A0A928ZDE5|label=PF21432.3-17-48|priority=4831	A0A8J7H869|label=PF21432.3-20-51|priority=4829
A0A928ZDE5|label=PF21432.3-17-48|priority=4831	A0A367R7L0|label=PF21432.3-20-51|priority=1193
G5BVP8|label=PF03491.18-163-203|priority=4833	G5BVP8|label=PF03491.18-163-203|priority=4833
A0A4R2FMQ3|label=PF07694.17-29-195|priority=4854	A0A4R2FMQ3|label=PF07694.17-29-195|priority=4854
A0A4R2FMQ3|label=PF07694.17-29-195|priority=4854	B7LCD2|label=PF07694.17-28-194|priority=1241
A0A4R2FMQ3|label=PF07694.17-29-195|priority=4854	A0A974NJJ6|label=PF07694.17-25-208|priority=4853
A0A4R2FMQ3|label=PF07694.17-29-195|priority=4854	A0A1M6I9B9|label=PF07694.17-24-194|priority=4868
A0A4R2FMQ3|label=PF07694.17-29-195|priority=4854	A0A3R9ZWI3|label=PF07694.17-25-208|priority=1236
A0A4R2FMQ3|label=PF07694.17-29-195|priority=4854	A0A4V1M235|label=PF07694.17-25-208|priority=1239
A0A4R2FMQ3|label=PF07694.17-29-195|priority=4854	A0A099SGC9|label=PF07694.17-18-202|priority=1240
A0A4R2FMQ3|label=PF07694.17-29-195|priority=4854	A0A069DS26|label=PF07694.17-28-194|priority=1229
A0A4R2FMQ3|label=PF07694.17-29-195|priority=4854	A0A1E8EXN4|label=PF07694.17-26-193|priority=1238
A0A4R2FMQ3|label=PF07694.17-29-195|priority=4854	A0A0H3JB67|label=PF07694.17-33-200|priority=1247
A0A4R2FMQ3|label=PF07694.17-29-195|priority=4854	A0A090V001|label=PF07694.17-27-197|priority=4865
A0A4R2FMQ3|label=PF07694.17-29-195|priority=4854	K8E401|label=PF07694.17-25-208|priority=1244
A0A4R2FMQ3|label=PF07694.17-29-195|priority=4854	I7KVG2|label=PF07694.17-23-187|priority=4852
A0A4R2FMQ3|label=PF07694.17-29-195|priority=4854	Q1K4C3|label=PF07694.17-24-194|priority=1235
A0A4R2FMQ3|label=PF07694.17-29-195|priority=4854	A0A3M7TN23|label=PF07694.17-25-208|priority=4857
A0A4R2FMQ3|label=PF07694.17-29-195|priority=4854	A0A162EZM0|label=PF07694.17-25-207|priority=4858
A0A4R2FMQ3|label=PF07694.17-29-195|priority=4854	A0A3Q9QUS3|label=PF07694.17-25-205|priority=4867
A0A974NQZ2|label=PF07694.17-17-175|priority=4855	A0A974NQZ2|label=PF07694.17-17-175|priority=4855
A0A974NQZ2|label=PF07694.17-17-175|priority=4855	A0A2W1NC44|label=PF07694.17-20-190|priority=1234
A0A974NQZ2|label=PF07694.17-17-175|priority=4855	A0A0M0GRQ7|label=PF07694.17-20-188|priority=1245
A0A974NQZ2|label=PF07694.17-17-175|priority=4855	A0A840QR47|label=PF07694.17-25-190|priority=4870
A0A974NQZ2|label=PF07694.17-17-175|priority=4855	A0A1B1Z0C9|label=PF07694.17-18-186|priority=4861
A0A974NQZ2|label=PF07694.17-17-175|priority=4855	A0A7W5B1M9|label=PF07694.17-18-176|priority=4864
A0A2V5KAH3|label=PF07694.17-19-185|priority=4856	A0A2V5KAH3|label=PF07694.17-19-185|priority=4856
A0A7J0BV52|label=PF07694.17-25-191|priority=4859	A0A7J0BV52|label=PF07694.17-25-191|priority=4859
A0A1H5WGI1|label=PF07694.17-20-192|priority=4860	A0A1H5WGI1|label=PF07694.17-20-192|priority=4860
G2KRE3|label=PF07694.17-33-199|priority=4862	G2KRE3|label=PF07694.17-33-199|priority=4862
A0A0B4XEU3|label=PF07694.17-23-185|priority=4863	A0A0B4XEU3|label=PF07694.17-23-185|priority=4863
A0A975QRY4|label=PF07694.17-20-188|priority=4866	A0A975QRY4|label=PF07694.17-20-188|priority=4866
A0A942I885|label=PF07694.17-22-184|priority=4869	A0A942I885|label=PF07694.17-22-184|priority=4869
A0A401I3Z4|label=PF07694.17-10-165|priority=4871	A0A401I3Z4|label=PF07694.17-10-165|priority=4871
A0A401I3Z4|label=PF07694.17-10-165|priority=4871	A0A0C2VRK9|label=PF07694.17-20-185|priority=1233
A0A401I3Z4|label=PF07694.17-10-165|priority=4871	A0A1J6VU74|label=PF07694.17-20-158|priority=1242
A0A401I3Z4|label=PF07694.17-10-165|priority=4871	A0A6M0Q799|label=PF07694.17-21-182|priority=1230
R5KVA4|label=PF25221.1-1-85|priority=4886	R5KVA4|label=PF25221.1-1-85|priority=4886
A0A5C0CFQ1|label=PF01367.25-188-272|priority=4897	A0A5C0CFQ1|label=PF01367.25-188-272|priority=4897
A0A5C0CFQ1|label=PF01367.25-188-272|priority=4897	A0A3P4A8S5|label=PF02739.22-21-188|priority=1299
A0A916V9Y3|label=PF14516.12-18-278|priority=6402	A0A916V9Y3|label=PF14516.12-18-278|priority=6402
A0A0S3UA27|label=PF14516.12-6-340|priority=6404	A0A0S3UA27|label=PF14516.12-6-340|priority=6404
A0A0S3UA27|label=PF14516.12-6-340|priority=6404	A0A4Q7E1W7|label=PF14516.12-9-366|priority=2832
A0A0S3UA27|label=PF14516.12-6-340|priority=6404	A0A2A2TIM4|label=PF14516.12-12-265|priority=2835
A0A0S3UA27|label=PF14516.12-6-340|priority=6404	A0A930XKW6|label=PF14516.12-7-306|priority=6396
A0A0S3UA27|label=PF14516.12-6-340|priority=6404	A0A2T1DJN9|label=PF14516.12-15-371|priority=6401
A0A0S3UA27|label=PF14516.12-6-340|priority=6404	A0A8J7L465|label=PF14516.12-4-381|priority=6405
A0A0S3UA27|label=PF14516.12-6-340|priority=6404	A0A367PRL7|label=PF14516.12-4-277|priority=2845
A0A0S3UA27|label=PF14516.12-6-340|priority=6404	A0A401IMX4|label=PF14516.12-12-362|priority=6406
B1KGE1|label=PF14516.12-6-334|priority=6407	B1KGE1|label=PF14516.12-6-334|priority=6407
K7VSF9|label=PF14516.12-276-604|priority=6408	K7VSF9|label=PF14516.12-276-604|priority=6408
D3SLT4|label=PF07728.20-653-788|priority=6413	D3SLT4|label=PF07728.20-653-788|priority=6413
A0A060SCK5|label=PF07728.20-998-1131|priority=6414	A0A060SCK5|label=PF07728.20-998-1131|priority=6414
